t,4.68,x,-0.17,velocity,10
t,4.69,x,-0.07,velocity,10
t,4.7,x,0.03,velocity,10
t,4.71,x,0.13,velocity,10
t,4.72,x,0.23,velocity,10
t,4.73,x,0.33,velocity,10
t,4.74,x,0.43,velocity,9.99
t,4.75,x,0.53,velocity,9.99
t,4.76,x,0.63,velocity,9.98
t,4.77,x,0.73,velocity,9.98
t,4.78,x,0.83,velocity,9.97
t,4.79,x,0.92,velocity,9.96
t,4.8,x,1.02,velocity,9.95
t,4.81,x,1.12,velocity,9.94
t,4.82,x,1.22,velocity,9.93
t,4.83,x,1.32,velocity,9.92
t,4.84,x,1.42,velocity,9.91
t,4.85,x,1.52,velocity,9.89
t,4.86,x,1.62,velocity,9.88
t,4.87,x,1.72,velocity,9.86
t,4.88,x,1.82,velocity,9.84
t,4.89,x,1.91,velocity,9.82
t,4.9,x,2.01,velocity,9.81
t,4.91,x,2.11,velocity,9.79
t,4.92,x,2.21,velocity,9.76
t,4.93,x,2.31,velocity,9.74
t,4.94,x,2.4,velocity,9.72
t,4.95,x,2.5,velocity,9.7
t,4.96,x,2.6,velocity,9.67
t,4.97,x,2.69,velocity,9.64
t,4.98,x,2.79,velocity,9.62
t,4.99,x,2.88,velocity,9.59
t,5,x,2.98,velocity,9.56
